Module Name,File Path,Language,Lines of Code,Total Lines,File Size,Last Modified,Primary Purpose
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcFeedList/Options.cshtml",Razor,17,17,612,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcPostList/Design.cshtml",Razor,5,5,221,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcPostList/Display.cshtml",Razor,29,32,1229,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcPostList/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcPostList/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcPostList/Options.cshtml",Razor,18,18,644,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetBudgetChart/Design.cshtml",Razor,49,48,1884,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetBudgetChart/Display.cshtml",Razor,49,48,1884,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetBudgetChart/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetBudgetChart/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetBudgetChart/Options.cshtml",Razor,16,17,613,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTaskDistribution/Design.cshtml",Razor,51,51,1473,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTaskDistribution/Display.cshtml",Razor,51,50,1472,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTaskDistribution/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTaskDistribution/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTaskDistribution/Options.cshtml",Razor,16,17,623,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksChart/Design.cshtml",Razor,38,38,1348,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksChart/Display.cshtml",Razor,38,38,1348,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksChart/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksChart/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksChart/Options.cshtml",Razor,19,20,782,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksPriorityChart/Design.cshtml",Razor,62,61,2109,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksPriorityChart/Display.cshtml",Razor,62,61,2109,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksPriorityChart/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksPriorityChart/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksPriorityChart/Options.cshtml",Razor,19,20,798,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksQueue/Design.cshtml",Razor,78,79,2079,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksQueue/Display.cshtml",Razor,76,76,2077,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksQueue/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksQueue/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksQueue/Options.cshtml",Razor,23,24,1037,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTimesheet/Design.cshtml",Razor,45,45,2443,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTimesheet/Display.cshtml",Razor,45,45,2443,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTimesheet/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTimesheet/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTimesheet/Options.cshtml",Razor,19,20,780,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcReportAccountMonthlyTimelogs/Design.cshtml",Razor,15,15,380,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcReportAccountMonthlyTimelogs/Display.cshtml",Razor,57,59,1580,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcReportAccountMonthlyTimelogs/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcReportAccountMonthlyTimelogs/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcReportAccountMonthlyTimelogs/Options.cshtml",Razor,23,23,986,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTaskRepeatRecurrenceSet/Design.cshtml",Razor,3,2,95,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTaskRepeatRecurrenceSet/Display.cshtml",Razor,21,24,1087,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTaskRepeatRecurrenceSet/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTaskRepeatRecurrenceSet/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTaskRepeatRecurrenceSet/Options.cshtml",Razor,17,17,642,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTimelogList/Design.cshtml",Razor,5,5,219,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTimelogList/Display.cshtml",Razor,7,8,518,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTimelogList/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTimelogList/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTimelogList/Options.cshtml",Razor,17,17,618,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Components/BodyTopIncludes/Sdk_Default.cshtml",Razor,12,11,338,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Components/WvSdkPageSitemap/Display.cshtml",Razor,61,63,2704,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Components/WvSdkPageSitemap/Error.cshtml",Razor,1,0,82,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Components/WvSdkPageSitemap/Form.cshtml",Razor,92,93,4071,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/Shared/RenderModelNode.cshtml",Razor,45,46,1512,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/_ViewImports.cshtml",Razor,12,12,416,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/application/create.cshtml",Razor,55,60,2116,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/application/details.cshtml",Razor,63,65,2670,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/application/list.cshtml",Razor,50,54,1957,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/application/manage.cshtml",Razor,61,65,2290,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/application/pages.cshtml",Razor,45,49,1368,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/application/sitemap.cshtml",Razor,69,83,77881,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/data_source/create.cshtml",Razor,197,221,8038,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/data_source/details.cshtml",Razor,223,243,8279,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/data_source/list.cshtml",Razor,61,65,2382,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/data_source/manage.cshtml",Razor,169,182,6882,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/clone.cshtml",Razor,55,58,2376,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/create-field-select.cshtml",Razor,31,35,1062,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/create-field.cshtml",Razor,342,353,19144,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/create.cshtml",Razor,55,58,2319,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/data-create.cshtml",Razor,285,308,10821,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/data-manage.cshtml",Razor,313,337,11984,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/data.cshtml",Razor,393,426,22231,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/details.cshtml",Razor,68,76,2565,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/field-details.cshtml",Razor,431,442,20772,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/fields.cshtml",Razor,65,68,2281,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/list.cshtml",Razor,54,57,1918,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/manage-field.cshtml",Razor,335,345,18208,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/manage.cshtml",Razor,67,77,2792,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/pages.cshtml",Razor,78,82,3096,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/relation-create.cshtml",Razor,59,65,2469,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/relation-details.cshtml",Razor,71,81,2641,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/relation-manage.cshtml",Razor,67,71,2759,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/relations.cshtml",Razor,54,58,2113,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/entity/web-api.cshtml",Razor,554,624,21684,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/job/list.cshtml",Razor,79,82,4100,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/job/plan-manage.cshtml",Razor,75,79,3491,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/job/plan.cshtml",Razor,82,83,3573,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/log/list.cshtml",Razor,93,95,4874,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/create.cshtml",Razor,33,41,1653,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/custom-body.cshtml",Razor,42,46,1707,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/details.cshtml",Razor,76,81,3586,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/generated-body.cshtml",Razor,32,41,1418,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/list.cshtml",Razor,72,77,3029,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/manage-custom.cshtml",Razor,42,47,1860,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/manage.cshtml",Razor,67,74,2756,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/page/model.cshtml",Razor,206,240,8524,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/role/create.cshtml",Razor,29,34,1358,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/role/list.cshtml",Razor,38,40,1538,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/role/manage.cshtml",Razor,29,34,1368,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/tools/cogegen.cshtml",Razor,121,128,5194,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/user/create.cshtml",Razor,52,57,2475,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/user/list.cshtml",Razor,48,50,1753,2025-11-19,"Page Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Pages/user/manage.cshtml",Razor,52,57,2485,2025-11-19,"Page Component"
WebVella.Erp.Site,"WebVella.Erp.Site/Pages/EQL.cshtml",Razor,31,34,510,2025-11-19,"Page Component"
WebVella.Erp.Site,"WebVella.Erp.Site/Pages/debug.cshtml",Razor,90,110,3416,2025-11-19,"Page Component"
WebVella.Erp.Site,"WebVella.Erp.Site/Pages/search.cshtml",Razor,26,30,562,2025-11-19,"Page Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/ApplicationMenu/ApplicationMenu.cshtml",Razor,14,14,389,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/BodyBottomIncludes/Default.cshtml",Razor,12,12,339,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/BodyTopIncludes/Default.cshtml",Razor,12,12,339,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/HeadBottomIncludes/Default.cshtml",Razor,20,20,593,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/HeadTopIncludes/Default.cshtml",Razor,34,34,1030,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/Nav/Nav.Default.cshtml",Razor,41,42,1267,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/NodeNav/NodeNav.Default.cshtml",Razor,76,79,2666,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcApplications/Design.cshtml",Razor,63,65,1822,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcApplications/Display.cshtml",Razor,86,93,2412,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcApplications/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcApplications/Help.cshtml",Razor,1,0,42,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcApplications/Options.cshtml",Razor,1,0,42,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnGroup/Design.cshtml",Razor,13,12,439,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnGroup/Display.cshtml",Razor,28,29,1142,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnGroup/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnGroup/Help.cshtml",Razor,27,27,1286,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnGroup/Options.cshtml",Razor,32,33,1298,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnToolbar/Design.cshtml",Razor,13,12,443,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnToolbar/Display.cshtml",Razor,28,29,1150,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnToolbar/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnToolbar/Help.cshtml",Razor,27,27,1286,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcBtnToolbar/Options.cshtml",Razor,32,33,1302,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcButton/Design.cshtml",Razor,18,17,815,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcButton/Display.cshtml",Razor,16,15,827,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcButton/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcButton/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcButton/Options.cshtml",Razor,77,79,3637,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcChart/Design.cshtml",Razor,20,19,765,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcChart/Display.cshtml",Razor,18,17,776,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcChart/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcChart/Help.cshtml",Razor,4,5,107,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcChart/Options.cshtml",Razor,45,46,1899,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcDrawer/Design.cshtml",Razor,13,12,435,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcDrawer/Display.cshtml",Razor,29,29,1205,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcDrawer/Error.cshtml",Razor,9,8,335,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcDrawer/Help.cshtml",Razor,27,27,1286,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcDrawer/Options.cshtml",Razor,33,35,1319,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldAutonumber/Design.cshtml",Razor,25,24,1533,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldAutonumber/Display.cshtml",Razor,24,23,1530,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldAutonumber/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldAutonumber/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldAutonumber/Options.cshtml",Razor,72,76,3711,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckbox/Design.cshtml",Razor,25,24,1562,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckbox/Display.cshtml",Razor,24,23,1554,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckbox/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckbox/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckbox/Options.cshtml",Razor,86,91,4522,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxGrid/Design.cshtml",Razor,26,25,1692,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxGrid/Display.cshtml",Razor,24,23,1582,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxGrid/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxGrid/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxGrid/Options.cshtml",Razor,89,92,4727,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxList/Design.cshtml",Razor,25,24,1579,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxList/Display.cshtml",Razor,24,23,1577,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxList/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxList/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCheckboxList/Options.cshtml",Razor,77,80,4123,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCode/Design.cshtml",Razor,26,25,1561,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCode/Display.cshtml",Razor,24,23,1554,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCode/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCode/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCode/Options.cshtml",Razor,83,85,4207,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldColor/Design.cshtml",Razor,25,24,1485,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldColor/Display.cshtml",Razor,24,23,1553,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldColor/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldColor/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldColor/Options.cshtml",Razor,72,73,3803,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCurrency/Design.cshtml",Razor,31,32,1729,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCurrency/Display.cshtml",Razor,29,28,1719,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCurrency/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCurrency/Help.cshtml",Razor,1,3,45,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldCurrency/Options.cshtml",Razor,97,98,4957,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDataCsv/Design.cshtml",Razor,30,29,1989,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDataCsv/Display.cshtml",Razor,31,31,1999,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcFieldDataCsv/Error.cshtml",Razor,9,9,336,2025-11-19,"UI Component"
